date,net_value,return,drawdown
20221111,3.545851,0.040836573,0.0
20221114,3.545851,0.0,0.0
20221115,3.5906844,0.012643933,0.0
20221116,3.5545478,-0.010064006,0.010064006
20221117,3.5657039,0.0031385422,0.006957054
20221118,3.5585053,-0.0020188093,0.008961856
20221121,3.5461912,-0.0034604669,0.012391269
20221122,3.5606303,0.0040717125,0.008370042
20221123,3.5291038,-0.00885421,0.017150104
20221124,3.494013,-0.009943247,0.026922822
20221125,3.5215027,0.007867694,0.019266963
20221128,3.5587754,0.010584354,0.008886576
20221129,3.6154153,0.015915513,0.0
20221130,3.6446543,0.008087277,0.0
20221201,3.6608238,0.004436493,0.0
20221202,3.6759853,0.004141569,0.0
20221205,3.6960745,0.0054649115,0.0
20221206,3.705276,0.0024895668,0.0
20221207,3.737833,0.008786678,0.0
20221208,3.7179286,-0.0053251386,0.0053251386
20221209,3.7179286,0.0,0.0053251386
20221212,3.7228913,0.0013347864,0.003997445
20221213,3.7247531,0.00050008297,0.003499329
20221214,3.8604157,0.036421895,0.0
20221215,3.8380866,-0.0057840943,0.0057840943
20221216,3.828309,-0.0025475025,0.0083168745
20221219,3.8404033,0.0031591654,0.005183995
20221220,3.804583,-0.009327233,0.014462829
20221221,3.840388,0.009410977,0.0051879287
20221222,3.8024776,-0.009871542,0.015008271
20221223,3.8024776,0.0,0.015008271
20221226,3.8306708,0.00741446,0.0077050924
20221227,3.8340518,0.0008826256,0.006829262
20221228,3.8026447,-0.008191645,0.014964938
20221229,3.786482,-0.0042503476,0.019151747
20221230,3.784587,-0.0005005002,0.019642651
20230103,3.7673678,-0.0045498013,0.024103045
20230104,3.7673678,0.0,0.024103045
20230105,3.7673678,0.0,0.024103045
20230106,3.7673678,0.0,0.024103045
20230109,3.7673678,0.0,0.024103045
20230110,3.7104127,-0.015118003,0.038856685
20230111,3.7086134,-0.0004849434,0.039322793
20230112,3.73774,0.007853746,0.03177786
20230113,3.7015061,-0.00969404,0.04116386
20230116,3.656216,-0.0122356415,0.052895784
20230117,3.664008,0.0021312237,0.050877392
20230118,3.6558058,-0.0022385716,0.05300206
20230119,3.5915856,-0.017566621,0.0696376
20230120,3.6765907,0.023667812,0.047617912
20230130,3.6676793,-0.0024238229,0.04992634
20230131,3.6789172,0.0030640364,0.04701531
20230201,3.71841,0.010734916,0.036785066
20230202,3.7641222,0.012293458,0.024943829
20230203,3.732431,-0.008419335,0.033153117
20230206,3.7927272,0.016154647,0.017533958
20230207,3.7555513,-0.009801865,0.027163982
20230208,3.7555513,0.0,0.027163982
20230209,3.7555513,0.0,0.027163982
20230210,3.7555513,0.0,0.027163982
20230213,3.7692263,0.0036412477,0.023621678
20230214,3.8012962,0.008508325,0.015314281
20230215,3.8011696,-3.3318996e-05,0.015347064
20230216,3.764087,-0.009755611,0.024952948
20230217,3.764087,0.0,0.024952948
20230220,3.764087,0.0,0.024952948
20230221,3.764087,0.0,0.024952948
20230222,3.764087,0.0,0.024952948
20230223,3.764087,0.0,0.024952948
20230224,3.764087,0.0,0.024952948
20230227,3.764087,0.0,0.024952948
20230228,3.806192,0.011186004,0.014046073
20230301,3.7572773,-0.012851357,0.026716948
20230302,3.7504623,-0.001813829,0.028482258
20230303,3.7450438,-0.001444757,0.029885888
20230306,3.7723289,0.007285714,0.02281797
20230307,3.7723289,0.0,0.02281797
20230308,3.7580738,-0.0037788749,0.026510596
20230309,3.7359724,-0.005881071,0.03223574
20230310,3.7359724,0.0,0.03223574
20230313,3.7359724,0.0,0.03223574
20230314,3.7574122,0.005738735,0.02668196
20230315,3.7799675,0.006002903,0.020839274
20230316,3.7799675,0.0,0.020839274
20230317,3.7799675,0.0,0.020839274
